cast,revenue,movies,return
James Harvey Ward,1084939099.0,1,4.339756396
James Hepburn,0.0,1,0.0
James Hiroyuki Liao,467365246.0,1,2.4598170842105263
James Hong,2338234768.0,16,2.507114047558075
James Horan,0.0,1,0.0
James Horrocks,247275374.0,1,15.454710875
James Hotchkiss,39846344.0,1,6.641057333333333
James Houghton,15014674.0,1,6.0058696
James Jaysen Bryhan,0.0,1,0.0
James Jude Courtney,2970.0,1,0.000594
James Karen,189490993.0,6,3.2313069665460756
James Keach,61399552.0,1,4.093303466666667
James Keane,78868508.0,1,6.572375666666667
James Kee,0.0,1,0.0
James Kenney,0.0,1,0.0
James Kidnie,25480490.0,2,0.42467483333333333
James Kim,0.0,1,0.0
James Kirchner,52302796.0,1,2.6151398
James Kiriyama-Lem,0.0,1,0.0
James Kirk,90426405.0,1,3.4779386538461536
James Kirkwood,0.0,1,0.0
James Kyson,543513985.0,1,7.877014275362319
James Lancaster,2260622.0,1,1.130311
James Lanphier,10878107.0,1,0.0
James Le Gros,7282851.0,1,2.427617
James Leigh Davis,0.0,1,0.0
James Leo Ryan,0.0,1,0.0
James Lesure,161451538.0,1,3.22903076
James Lew,42277365.0,2,0.42277365
James Logan,1052492078.0,3,4.651774957820513
James Lorinz,10696210.0,1,0.4861913636363636
James Loye,543934787.0,1,3.0558134101123597
James Luisi,0.0,2,0.0
James M. Myers,585174222.0,1,4.179815871428572
James M. Tate,0.0,1,0.0
James M.L. Muller,1629922779.0,2,5.00179880551827
James Ma,0.0,1,0.0
James MacDonald,430158155.0,5,30.88077746522966
James Malloch,543934787.0,1,3.0558134101123597
James Markham Hall Jr.,17762705.0,1,0.8458430952380952
James Marsden,2258187166.0,7,2.829086842059369
James Marsters,40846082.0,1,2.149793789473684
James Martin Jr.,51881013.0,1,2.2556962173913044
James Martin Kelly,969660101.0,4,10.942626589880952
James Mason,0.0,1,0.0
James Mather,192452832.0,1,6.4150944
James Maxwell,0.0,1,0.0
James McArdle,2068223624.0,1,8.44172907755102
James McAuley,655011224.0,1,4.6786516
James McAvoy,2733866948.0,9,1.9409688713087807
James McCauley,705717432.0,1,3.52858716
James McDougall,7171.0,1,0.0
James McEachin,40400657.0,1,1.442880607142857
James McElvar,41412709.0,1,2.3007060555555556
James McGrath,853045692.0,2,2.5155100287719296
James McIntyre,0.0,1,0.0
James McOran Campbell,682330139.0,1,4.548867593333333
James McQueen,45681173.0,1,1.3051763714285713
James Mellor,1004558444.0,1,5.430045643243243
James Millican,0.0,1,0.0
James Morrison,96889998.0,1,1.3456944166666667
James Moses Black,1057405345.0,3,3.0671283300964416
James Murray,42000000.0,1,2.0
James Murtaugh,17985893.0,1,17.985893
James N. Harrell,8025872.0,1,1.707632340425532
James Nesbitt,2935523356.0,3,3.9140311413333335
James Newman,363969414.0,4,1.2784934488095239
James Nolan,136465151.0,3,6.347638366666668
James O'Rear,30000000.0,1,5.0
James O'Sullivan,0.0,1,0.0
James Olson,12534817.0,1,0.0
James Opher,351692268.0,1,4.042439862068965
James P. Morrow,114194847.0,1,9.51623725
James Palumbo,877244782.0,1,9.2341556
James Paparella,78000586.0,1,0.975007325
James Parks,212276899.0,2,3.799014141666667
James Pasierbowicz,80383290.0,1,1.6076658
James Patrick Pitt,2787965087.0,1,11.763565767932489
James Patrick Stuart,0.0,3,0.0
James Paul Roeske II,0.0,1,0.0
James Paxton,197011982.0,1,5.184525842105264
James Payton,1308782512.0,2,4.450839271904762
James Phelps,7707367425.0,8,6.646340952435898
James Pizzinato,0.0,1,0.0
James Purcell,0.0,1,0.0
James Purefoy,102984862.0,2,1.560376696969697
James Quinn,1084939099.0,1,4.339756396
James R. Sweeney,0.0,1,0.0
James Rackley,1215439994.0,1,6.07719997
James Ralston,78371200.0,1,12.2455
James Rankin,0.0,1,0.0
James Ransone,145390693.0,3,10.397449377777777
James Rawley,0.0,1,0.0
James Rawlings,1086341406.0,2,2.2308480675652174
James Read,124914842.0,1,2.7758853777777777
James Rebhorn,1500340537.0,3,8.03453117565038
James Reed,3752426.0,1,0.28864815384615383
James Remar,2262647093.0,10,3.498075625299317
James Richard Marshall,334901337.0,1,3.7211259666666665
James Ritz,85313124.0,1,0.0
James Robertson Justice,28900000.0,4,1.2041666666666666
James Roday,110803676.0,1,2.21607352
James Rosenquist,43848069.0,1,2.9232046
James Rowland,850000000.0,1,7.522123893805309
James Russo,333986712.0,2,10.655513229166667
James Ryan,752600867.0,2,2.2806086878787877
James Saito,202000000.0,1,14.962962962962964
James Scales,1004558444.0,1,5.430045643243243
James Schram,442824138.0,1,6.326059114285714
James Scott Hess,4100000.0,1,2.05
James Seay,0.0,2,0.0
James Shigeta,445088210.0,2,4.204381577777778
James Sie,763308195.0,3,3.3226277222222222
James Sikking,87000000.0,3,1.611111111111111
James Sloyan,159616327.0,1,29.021150363636362
James Snyder,0.0,1,0.0
James Spader,1491972959.0,3,5.020900946825397
James Spinelli,0.0,1,0.0
James Staley,0.0,1,0.0
James Staszkiel,0.0,1,0.0
James Stewart,70766041.0,5,1.0
James Sutton,847423452.0,1,6.518641938461538
James T. Callahan,54207.0,1,0.0271035
James T. Mack,0.0,1,0.0
James Taylor,924317558.0,1,8.037543982608696
James Tien,0.0,1,0.0
James Tillitt,12090735.0,1,4.030245
James Tolkan,1123637012.0,5,8.220447403596491
James Traherne Burton,415885488.0,1,5.1985686
James Tumminia,148412065.0,1,3.298045888888889
James Urbaniak,124914842.0,2,1.3879426888888888
James Utechin,938212738.0,1,6.254751586666667
James Vallo,22168359.0,1,2.771044875
James Van Der Beek,278019771.0,1,14.63261952631579
James Van Patten,207586262.0,4,5.034580120454546
James Villemaire,0.0,1,0.0
James Villiers,195312802.0,3,2.3251524047619045
James W. Evermore,0.0,1,0.0
James W. Gavin,35976000.0,1,8.994
James W. Quinn,3109904.0,3,0.8638622222222222
James Walters,938212738.0,1,6.254751586666667
James Wan,104303851.0,1,10.4303851
James Wardlaw,0.0,1,0.0
James Weber Brown,682330139.0,1,4.548867593333333
James Westerfield,0.0,3,0.0
James Whitmore,33395426.0,1,5.757832068965517
James Whitworth,25000000.0,1,108.69565217391305
James With,113244290.0,1,2.2648858
James Wong,816969268.0,1,10.892923573333332
James Woods,640579943.0,6,1.454354708861418
James Yagi,0.0,1,0.0
Jameson Perry,114194847.0,1,9.51623725
Jameson Thomas,0.0,1,0.0
Jami Gertz,32222567.0,1,3.7908902352941176
Jamie Abbott,381109762.0,1,20.05840852631579
Jamie Bamber,0.0,1,0.0
Jamie Baughan,299370084.0,1,1.7610004941176471
Jamie Bell,68127416.0,2,0.36611249444444444
Jamie Blackley,396600000.0,1,2.3329411764705883
Jamie Campbell Bower,4547305186.0,5,8.426479129066667
Jamie Chung,942902408.0,5,2.346996335075305
Jamie Croft,66000000.0,1,4.4
Jamie Denbo,471933646.0,2,3.223512442916667
Jamie Donnelly,181813770.0,1,30.302295
Jamie Dornan,949833622.0,2,10.58146290909091
Jamie Elman,471222889.0,1,2.855896296969697
Jamie Farr,100257652.0,2,2.0049883055555555
Jamie Foreman,82150642.0,2,1.3691773666666667
Jamie Foxx,2012101982.0,6,3.5036264706552114
Jamie Harris,517420762.0,3,2.3066912833333335
Jamie Harrison,2787965087.0,1,11.763565767932489
Jamie Hayden,374218673.0,1,2.4947911533333333
Jamie Hodge,415484914.0,1,3.4623742833333333
Jamie Kenna,3154346.0,1,0.0
Jamie Kennedy,683348584.0,7,3.7291304828231295
Jamie Lee Curtis,366718253.0,9,30.855802518434725
Jamie Lynn Concepcion,705717432.0,1,3.52858716
Jamie Marie Hannigan,114194847.0,1,9.51623725
Jamie Marks,1342000000.0,1,10.736
Jamie Marsh,0.0,1,0.0
Jamie Mayo,114908830.0,1,3.8302943333333332
Jamie McShane,1968884528.0,2,4.951296097878788
Jamie Noel,60141683.0,1,24.0566732
Jamie Renée Smith,0.0,2,0.0
Jamie Scott,114194847.0,1,9.51623725
Jamie Sparer Roberts,471222889.0,1,2.855896296969697
Jamie Switch,0.0,1,0.0
Jamie Waylett,5411061557.0,6,6.436250691247864
Jamie Wilson,155010032.0,1,2.870556148148148
Jamie Wolpert,938212738.0,1,6.254751586666667
Jamie Yeates,876688482.0,1,8.76688482
Jamil Jabril,0.0,1,0.0
Jamison Newlander,32222567.0,2,1.8954451176470588
Jan Arvan,84563118.0,1,16.9126236
Jan Bos,0.0,1,0.0
Jan Bouda,0.0,1,0.0
Jan Broberg,1215439994.0,1,6.07719997
Jan Bruyns,0.0,1,0.0
Jan Bryant,0.0,1,0.0
Jan Bursa,155010032.0,1,2.870556148148148
Jan Caruana,129042871.0,1,7.590757117647059
Jan Chappell,38629478.0,1,0.5518496857142857
Jan Colton,333000000.0,1,11.892857142857142
Jan Coster,16680836.0,1,1.6680836
Jan Devereaux,124914842.0,1,2.7758853777777777
Jan Englert,0.0,1,0.0
Jan Gunnar Røise,28128670.0,1,0.8036762857142857
Jan Hoag,0.0,1,0.0
Jan Hooks,40940662.0,1,6.823443666666667
Jan Kraus,0.0,1,0.0
Jan Loukota,155010032.0,1,2.870556148148148
Jan Machulski,0.0,1,0.0
Jan Malík,155010032.0,1,2.870556148148148
Jan Michael Shultz,6193901.0,1,0.0
Jan Michelini,0.0,1,0.0
Jan Mybrand,104345682.0,1,8.026590923076924
Jan Nemejovský,81093313.0,1,2.3169518
Jan Neuberger,39024251.0,1,0.0
Jan Nilsson,559852396.0,1,2.79926198
Jan Oliver Schroeder,0.0,1,0.0
Jan Pavel Filipensky,448632245.0,2,3.2045160357142857
Jan Petrik,88323487.0,1,1.76646974
Jan Pohl,370569774.0,1,2.646926957142857
Jan Rabson,4739057631.0,6,8.309255844283626
Jan Rubes,45610410.0,2,0.0
Jan Révai,155010032.0,1,2.870556148148148
Jan Schweiterman,0.0,1,0.0
Jan Smook,39024251.0,1,0.0
Jan Speck,40697761.0,1,0.0
Jan Taylor Hendricks,0.0,1,0.0
Jan Tříska,38956288.0,1,0.0
Jan Vlasák,80578934.0,1,16.787277916666667
Jan Waldekranz,0.0,1,0.0
Jan Watson,0.0,1,0.0
Jan Wieczorkowski,0.0,1,0.0
Jan Wiley,0.0,1,0.0
Jan Williams,78898765.0,1,39.4493825
Jan-Michael Rosner,0.0,1,0.0
Jan-Michael Vincent,0.0,1,0.0
Jana Bellan,140000000.0,1,180.18018018018017
Jana Havlickova,80578934.0,1,16.787277916666667
Jana Kaderabkova,80578934.0,1,16.787277916666667
Jana Kramer,14796236.0,2,0.0
Jana Marie Hupp,816969268.0,1,10.892923573333332
Jana Soler,10158000.0,1,0.0
Janae Caster,0.0,1,0.0
Janaki Sabesh,0.0,1,0.0
Janaya Pender,463517383.0,1,7.357418777777778
Janaya Stephens,0.0,2,0.0
Jandi Swanson,4385516.0,1,1.2530045714285714
Jandre le Roux,604942143.0,1,2.32670055
Jane Adams,76578911.0,3,0.0
Jane Aird,0.0,1,0.0
Jane Alden,179033791.0,1,6.630881148148148
Jane Aldridge,187500000.0,1,6.818181818181818
Jane Alexander,620701934.0,2,3.5257672212499997
Jane Baker,0.0,1,0.0
Jane Beard,133360407.0,2,5.031912339285714
Jane Brucker,213954274.0,1,35.659045666666664
Jane Busby,572700000.0,1,17.7032457496136
Jane Carol Simms,42721196.0,1,7.120199333333334
Jane Carr,141702264.0,2,0.0
Jane Crawley,350448145.0,1,11.681604833333333
Jane Curtin,0.0,1,0.0
Jane Daly,397850012.0,1,2.6523334133333334
Jane Doniger Reibel,0.0,1,0.0
Jane Foufas,609841637.0,1,11.727723788461539
Jane Fowler,299370084.0,1,1.7610004941176471
Jane Greer,0.0,1,0.0
Jane Hardcastle,334901337.0,1,3.7211259666666665
Jane Higginson,0.0,1,0.0
Jane Horner,87987055.0,1,4.2920514634146345
Jane Horrocks,0.0,3,0.0
Jane Krakowski,701433990.0,7,1.9467078627479582
Jane Lynch,3389260975.0,10,3.881344366026481
Jane March,232713139.0,1,1.861705112
Jane Marla Robbins,117235147.0,1,117.235147
Jane McNeill,122513057.0,1,8.277909256756757
Jane Moder,41590893.0,1,0.0
Jane Moore,42721196.0,1,7.120199333333334
Jane Morris,165335153.0,1,4.468517648648649
Jane Osborn,438457113.0,2,3.38867691
Jane Pauley,55969000.0,1,1.11938
Jane Pearl,68700000.0,1,6.542857142857143
Jane Perry,809342332.0,1,4.496346288888889
Jane Powell,0.0,1,0.0
Jane Randolph,4000000.0,2,14.925373134328359
Jane Russell,36000000.0,3,33.333333333333336
Jane Seymour,177831283.0,3,9.227516
Jane Sowerby,0.0,1,0.0
Jane Thorne,64238440.0,1,4.282562666666666
Jane Watson,407602906.0,1,2.264460588888889
Jane Wheeler,101702060.0,1,2.2600457777777776
Jane Wiedlin,40485039.0,1,4.0485039
Jane Withers,0.0,1,0.0
Jane Woods,0.0,1,0.0
Jane Wu,245623848.0,1,1.8194359111111111
Jane Wyatt,133000000.0,1,5.541666666666667
Janee Michelle,0.0,1,0.0
Janelle Brady,0.0,1,0.0
Janelle Cambridge,159291809.0,1,5.309726966666667
Janelle Froehlich,829000000.0,1,6.908333333333333
Janelle Hutchison,68233629.0,1,6.203057181818182
Janelle Monae,500188435.0,1,4.856198398058252
Janelle Paradee,0.0,1,0.0
Janene Carleton,0.0,1,0.0
Janessa Crimi,129394835.0,1,2.875440777777778
Janet Ann Gallow,0.0,1,0.0
Janet Brandt,0.0,1,0.0
Janet Brown,195312802.0,1,6.975457214285714
Janet Burston,0.0,1,0.0
Janet Bushor,67200000.0,1,3.36
Janet Cao,0.0,1,0.0
Janet Carroll,0.0,1,0.0
Janet DeMay,14056528.0,1,0.0
Janet Gilmore,32710894.0,1,0.0
Janet Gunn,0.0,1,0.0
Janet Jackson,238565262.0,3,2.716854308730159
Janet Jones,33566899.0,2,0.0
Janet Key,0.0,1,0.0
Janet Kidder,50671850.0,2,1.013437
Janet Leigh,99041738.0,4,11.580477978299871
Janet Lynn,0.0,1,0.0
Janet Mahoney,0.0,1,0.0
Janet Margolin,215394738.0,2,2.9107397027027027
Janet McTeer,306977604.0,3,3.047696562566845
Janet Montgomery,0.0,1,0.0
Janet Savarino Smith,136766062.0,1,2.532704851851852
Janet Tracy Keijser,40846082.0,1,2.149793789473684
Janet Ulrich Brooks,288747895.0,1,3.3970340588235293
Janet Warren,0.0,3,0.0
Janet Wood,0.0,1,0.0
Janet Ågren,6948633.0,1,0.3881917877094972
Jani-Z,187500000.0,1,6.818181818181818
Janice Burchette,775398007.0,1,70.49072790909091
Janice Carlberg,154323.0,1,0.617292
Janice Graser,10166459.0,1,20.332918
Janice Knickrehm,15116634.0,1,3.0233268
Janice Koh Yu-Mei,81967450.0,1,2.3419271428571427
Janice Ladik,21134374.0,1,0.0
Janice O'Malley,29133000.0,1,22.41
Janice Rule,0.0,1,0.0
Janick Arseneau,86165646.0,1,1.9147921333333333
Janie Melissa Gunderson,0.0,1,0.0
Janie Squire,0.0,1,0.0
Janiece Jary,0.0,1,0.0
Janina Faye,0.0,1,0.0
Janina Gavankar,0.0,1,0.0
Janine Andrews,187500000.0,1,6.818181818181818
Janine Craig,299370084.0,1,1.7610004941176471
Janine Edwards,226497209.0,1,2.384181147368421
Janine Grandel,0.0,1,0.0
Janine Jordae,25836616.0,1,1.3598218947368421
Janine King,381109762.0,1,20.05840852631579
Janine Romanowski,2227167.0,1,0.0
Janis Ahern,773328629.0,1,4.548991935294118
Janis Hansen,100489151.0,1,10.0489151
Janis Joplin,0.0,1,0.0
Janis Orenstein,0.0,1,0.0
Janmarco Santiago,1238764765.0,1,4.95505906
Janna Michaels,0.0,1,0.0
Janna VanHeertum,34560577.0,1,1.72802885
Jannel-Marie Diaz,167221571.0,1,23.888795857142856
Jano Badovinac,7171.0,1,0.0
Jano Frandsen,0.0,1,0.0
Jansen Panettiere,660940780.0,1,8.26175975
January Jones,612758343.0,3,2.508572914090909
Janus Blythe,25000000.0,2,54.34782608695652
Janusz Rewiński,0.0,1,0.0
Jaqueline Armitage,0.0,1,0.0
Jaqueline Fleming,71664962.0,1,1.2356027931034483
Jaran Ngamdee,0.0,1,0.0
Jared Allman,847423452.0,1,6.518641938461538
Jared Doreck,81093313.0,1,2.3169518
Jared Fogle,0.0,1,0.0
Jared Harris,473634265.0,4,1.845659123015873
Jared Kemp,118587880.0,1,11.858788
Jared Leto,106794159.0,2,5.037882964285714
Jared Martin,0.0,1,0.0
Jared Morgan,0.0,1,0.0
Jared Padalecki,91379051.0,1,4.809423736842105
Jared Rushton,239816625.0,2,4.5483435
Jared Sandler,354581520.0,2,2.9594049217105263
Jared Turner,166859474.0,2,2.5634828976190476
Jari Halonen,0.0,1,0.0
Jariah Ferguson,1153304495.0,1,4.61321798
Jarid Faubel,218340595.0,1,3.6390099166666667
Jarin Phomrangsai,0.0,1,0.0
Jarlath Conroy,34000000.0,1,9.714285714285714
Jarno Laasala,117224271.0,1,5.86121355
Jarod Joseph,226497209.0,1,2.384181147368421
Jaroslav Jankovsky,599045960.0,1,3.9936397333333336
Jaroslav Misek,155010032.0,1,2.870556148148148
Jaroslav Peterka,155010032.0,1,2.870556148148148
Jarppi Leppälä,117224271.0,1,5.86121355
Jarred Rumbold,69631118.0,1,3.6647956842105263
Jarrett Lennon,0.0,1,0.0
Jarrett Ricker,415484914.0,1,3.4623742833333333
Jarrod Bailey,0.0,1,0.0
Jarrod Martin,75505973.0,1,2.5168657666666667
Jarvis Cocker,895921036.0,1,5.9728069066666665
Jarvis Dashkewytch,0.0,1,0.0
Jaryd Waterhouse,296000000.0,1,39.46666666666667
Jas Sams,100345.0,1,0.0
Jasae,30050028.0,1,2.0033352
Jascha Washington,173959438.0,2,2.8993239666666666
Jasmin Tabatabai,0.0,1,0.0
Jasmina Hilton,0.0,1,0.0
Jasmine Ahnie,1405528490.0,2,5.050364231625
Jasmine Burke,237613233.0,2,4.38644722375
Jasmine Dustin,623933331.0,1,3.119666655
Jasmine Maimone,0.0,1,0.0
Jasmine Marin,119723358.0,1,3.1506146842105265
Jasmine Paul-Olivier,287506194.0,1,9.914006689655173
Jasmine Touschek,0.0,1,0.0
Jasmine Waltz,0.0,1,0.0
Jason Acuña,254285295.0,3,8.444640831818182
Jason Alexander,0.0,3,0.0
Jason Baldwin,0.0,3,0.0
Jason Barry,0.0,1,0.0
Jason Bateman,281774252.0,4,2.3163724296218486
Jason Bayle,0.0,1,0.0
Jason Beghe,189198313.0,3,0.9555470353535354
Jason Behr,183474602.0,1,18.3474602
Jason Beitel,70067909.0,1,3.687784684210526
Jason Benjamin,0.0,1,0.0
Jason Bernard,79567667.0,1,6.630638916666666
Jason Berrent,34153101.0,1,0.0
Jason Bertsch,665692281.0,1,4.43794854
Jason Biggs,989475386.0,4,9.97515616469697
Jason Botsford,1519557910.0,1,6.907081409090909
Jason Boyd,938212738.0,1,6.254751586666667
Jason Brooks,385680446.0,1,2.5712029733333335
Jason Buckle,895921036.0,1,5.9728069066666665
Jason Camp,449326618.0,1,2.995510786666667
Jason Cavalier,5781885.0,1,0.28909425
Jason Chong,0.0,1,0.0
Jason Chu,0.0,1,0.0
Jason Clarke,1359758640.0,4,2.646751092062739
Jason Clow,0.0,2,0.0
Jason Connery,56932305.0,5,0.20702656363636365
Jason Curle,64238440.0,1,4.282562666666666
Jason Daly,524028679.0,1,5.822540877777778
Jason David Frank,83979739.0,2,3.09898695
Jason Davis,88428105.0,2,3.3222238749999997
Jason Dean Booher,0.0,1,0.0
Jason Deline,1291797562.0,2,3.02363225505618
Jason Diablo,0.0,1,0.0
Jason Dolley,0.0,1,0.0
Jason Douglas,320879896.0,4,1.667695025
Jason Durran,599045960.0,1,3.9936397333333336
Jason E. Hill,389681935.0,1,2.3617086969696968
Jason Earles,347451894.0,3,1.15817298
Jason Edmiston,7171.0,1,0.0
Jason Ellis,183293131.0,1,7.049735807692308
Jason Etter,159291809.0,1,5.309726966666667
Jason Evers,12348905.0,2,2.469781
Jason Flemyng,899552006.0,8,1.9547347737269918
Jason Flores Contreras,50000000.0,1,0.0
Jason Frair,8620929.0,1,0.5747286
Jason Fricchione,2424872379.0,3,9.115997031481482
Jason Giuliano,71664962.0,1,1.2356027931034483
Jason Gray-Stanford,65900249.0,1,0.7322249888888889
Jason Griffith,50000000.0,3,0.0
Jason Harris,1441233562.0,3,5.2715625489023
Jason Hervey,381109762.0,2,10.029204263157895
Jason Hogan,9205924.0,1,1.4848264516129033
Jason Hood,91353501.0,1,2.6101000285714284
Jason Horgan,172363301.0,1,7.181804208333333
Jason Hughley,873260194.0,1,3.493040776
Jason Isaacs,5785232757.0,8,5.436239601049442
Jason James Richter,153698625.0,4,1.9212328125
Jason Jones,415171271.0,4,4.394735948674297
Jason Lee,2039288094.0,6,4.790293213888889
Jason Levine,53000000.0,1,4.076923076923077
Jason Lewis,703600478.0,2,4.63599066
Jason Lively,49364621.0,1,0.0
Jason London,17762705.0,3,0.2819476984126984
Jason Lustig,0.0,1,0.0
Jason Mantzoukas,580107784.0,2,9.398506566666667
Jason Manuel Olazabal,273339556.0,1,2.1026119692307694
Jason Marin,603409762.0,2,12.807954263157896
Jason Marsden,1358806534.0,5,2.931887832
Jason Matthew Smith,853045692.0,2,2.5155100287719296
Jason Matthewson,1020427057.0,2,2.8945374166666666
Jason Maza,0.0,1,0.0
Jason McCune,218340595.0,1,3.6390099166666667
Jason McDonald,158733820.0,1,3.9683455
Jason Mewes,191873782.0,4,31.53301265462963
Jason Miller,480330396.0,2,27.5816340625
Jason Mulcahy,183293131.0,1,7.049735807692308
Jason Narvy,83979739.0,2,3.09898695
Jason Newell,113374103.0,1,3.2392600857142857
Jason Nicholls,334901337.0,1,3.7211259666666665
Jason Novak,415484914.0,1,3.4623742833333333
Jason O'Mara,153567390.0,6,0.7951659814814814
Jason Oliver,2459895.0,1,0.47305673076923077
Jason Pace,367450383.0,3,0.954996018095238
Jason Packham,183293131.0,1,7.049735807692308
Jason Padgett,821708551.0,1,5.911572309352518
Jason Patric,196730633.0,2,2.4095328238970586
Jason Piper,938212738.0,1,6.254751586666667
Jason R. Moore,0.0,1,0.0
Jason Raize,0.0,1,0.0
Jason Redshaw,809342332.0,1,4.496346288888889
Jason Reitman,201957688.0,1,13.463845866666666
Jason Ritter,114908830.0,1,3.8302943333333332
Jason Robards,0.0,1,0.0
Jason Ross-Azikiwe,240031094.0,1,3.4290156285714284
Jason Rudofsky,0.0,1,0.0
Jason Sarcinelli,0.0,1,0.0
Jason Schombing,101646581.0,4,0.9411720462962962
Jason Scott Lee,477771527.0,5,2.0244288175
Jason Segel,708698222.0,2,5.7738875487922705
Jason Statham,4893041032.0,16,2.900634028846139
Jason Steadman,0.0,2,0.0
Jason Stuart,201957688.0,1,13.463845866666666
Jason Sudeikis,494664476.0,3,4.401191807593308
Jason Sweet,19165560.0,1,0.5475874285714286
Jason Tatum,287553595.0,1,9.585119833333334
Jason Thompson,0.0,1,0.0
Jason Thorpe,788679850.0,1,4.9292490625
Jason Tobin,158468292.0,1,1.8643328470588236
Jason Trost,206923878.0,3,2.969944352777778
Jason Vaughn,385680446.0,1,2.5712029733333335
Jason Warren,0.0,2,0.0
Jason Watkins,373214088.0,2,1.9157168727272726
Jason Weaver,788241776.0,1,17.516483911111113
Jason Whyte,2787965087.0,1,11.763565767932489
Jason William Day,783112979.0,1,13.501947913793103
Jason Williams,863416141.0,2,2.1585403525
Jason Wingreen,538400000.0,1,29.91111111111111
Jason Wong,0.0,1,0.0
Jason Wright,0.0,2,0.0
Jason Yachanin,100345.0,1,0.0
Jason Yee,1084939099.0,1,4.339756396
Jason Yiu,0.0,1,0.0
Jason-Shane Scott,0.0,2,0.0
Jasper Cole,108782847.0,1,12.086983
Jasper Deeter,0.0,1,0.0
Jasper Johannes Andrews,1551559032.0,2,4.7773529535037875
Jasper Pääkkönen,0.0,2,0.0
Jasper Randall,115350426.0,1,6.785319176470588
Jauhara Jivanji,415484914.0,1,3.4623742833333333
Javan Tahir,585174222.0,1,4.179815871428572
Javed Jaffrey,0.0,2,0.0
Javier Bardem,1108561013.0,1,5.542805065
Javier Botet,611815931.0,6,5.666124436295205
Javier Coromina,34345799.0,2,10.517050220125785
Javier Gutiérrez,0.0,1,0.0
Javier Laorden,190000.0,1,0.0
Javier Madrid,122513057.0,1,8.277909256756757
Javier Morga,14048372.0,1,0.56193488
Javon Barnwell,25480490.0,1,0.8493496666666667
Jawan Harris,115350426.0,1,6.785319176470588
Jax Taylor,0.0,1,0.0
Jay Acovone,816969268.0,3,3.630974524444444
Jay Amor,124827316.0,1,3.1206829
Jay Baruchel,1766280905.0,6,1.996093831326193
Jay Benedict,1268255554.0,3,4.749584654522523
Jay Bhanushali,0.0,1,0.0
Jay Brazeau,99983827.0,6,0.6481363317460317
Jay Brothers,0.0,1,0.0
Jay Buozzi,374218673.0,1,2.4947911533333333
Jay Caputo,1235076042.0,2,4.345361702325581
Jay Chou,334901337.0,1,3.7211259666666665
Jay DeMarcus,0.0,1,0.0
Jay Gillespie,0.0,1,0.0
Jay Hernandez,237663967.0,5,5.495107137638533
Jay Hieron,118587880.0,1,11.858788
Jay Jackson,626137675.0,1,5.0091014
Jay Johnson,0.0,1,0.0
